,trail_id,name,area_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,units,lat,lng,ada,beach,cave,city-walk,dogs,dogs-leash,dogs-no,forest,historic-site,hot-springs,kids,lake,partially-paved,paved,rails-trails,river,strollers,views,waterfall,wild-flowers,wildlife,backpacking,bike-touring,birding,camping,canoeing,cross-country-skiing,fishing,fly-fishing,hiking,horseback-riding,ice-climbing,mountain-biking,nature-trips,off-road-driving,paddle-sports,rails-trails,road-biking,rock-climbing,scenic-driving,sea-kayaking,skiing,snowboarding,snowshoeing,surfing,trail-running,walking,whitewater-kayaking,Elevation_gain_yards,Elevation_gain_Meters,Length_Meters,Length_Yards
996,10235769,Finch Lake via Allenspark Trail,Rocky Mountain National Park,Allenspark,Colorado,United States,14.1126,11748.182,463.9056,3,out and back,2,4.5,96,i,40.19359,-105.54227,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,463.9056,424.19528063999996,10742.53762,11748.182
997,10284205,"Tyndall Glacier and Nymph, Dream, Emerald, and Haiyaha Lakes",Rocky Mountain National Park,Estes Park,Colorado,United States,14.0678,10138.842,350.8248,3,out and back,2,4.5,95,i,40.31172,-105.64553,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350.8248,320.7941971,9270.957124800001,10138.842
998,10267490,Lily Ridge Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,14.002,1770.274,59.7408,1,loop,2,4.5,122,i,40.30674,-105.53803,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.7408,54.62698752,1618.738546,1770.274
999,10033889,Oak Flat Loop Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,13.9597,2092.142,94.7928,3,loop,1,4,118,i,38.55468,-107.68673,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,94.7928,86.67853631999999,1913.0546447999998,2092.142
1000,10259076,Gunnison Route Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,13.9396,2896.812,542.8488,7,out and back,2,4.5,79,i,38.55487,-107.68646,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.8488,496.3809427,2648.844893,2896.812
1001,10018356,Dunes Trail from Pinyon Flats,Great Sand Dunes National Park and Preserve,Mosca,Colorado,United States,13.9155,7242.03,290.7792,5,loop,1,4.5,76,i,37.74456,-105.50692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.7792,265.8885005,6622.1122319999995,7242.03
1002,10031830,Crystal Lakes Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,13.8078,23335.43,943.9656,5,out and back,1,5,44,i,40.40715,-105.62623,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.9656,863.1621446,21337.91719,23335.43
1003,10293115,Glacier Gorge Trailhead to Jewel Lake,Rocky Mountain National Park,Estes Park,Colorado,United States,13.7925,9495.106,265.7856,3,out and back,2,4.5,33,i,40.31043,-105.64037,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,265.7856,243.03435263999998,8682.324926,9495.106
1004,10271463,Trail Ridge Road,Rocky Mountain National Park,Estes Park,Colorado,United States,13.7908,62764.26,1185.9768,3,point to point,3,4.5,83,i,40.38707,-105.6108,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1185.9768,1084.4571859199998,57391.63934,62764.26
1005,10235788,MacGregor Falls Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,13.7732,9977.908,288.9504,3,out and back,2,4.5,76,i,40.3965,-105.51345,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.9504,264.2162458,9123.799075199999,9977.908
1006,10249822,Painted Wall View Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,13.5973,321.868,1.8288,1,out and back,2,4.5,59,i,38.5805,-107.7161,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.8288,1.67225472,294.3160992,321.868
1007,10299305,Mills Lake via Glacier Gorge Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,13.2626,8529.502,286.8168,3,out and back,2,4.5,24,i,40.31137,-105.64612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,286.8168,262.2652819,7799.376628800001,8529.502
1008,10007866,Chapin Pass Trail to Mount Chapin,Rocky Mountain National Park,Estes Park,Colorado,United States,13.2069,6276.426,445.9224,3,out and back,2,5,69,i,40.43483,-105.73036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.9224,407.7514426,5739.1639344000005,6276.426
1009,10111780,Mount Chiquita via Chapin Pass Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,13.1672,8046.7,626.9736,3,out and back,,5,47,i,40.43489,-105.73028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,626.9736,573.3046598,7357.90248,8046.7
1010,10277364,The Pool via Fern Lake Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,13.1538,5310.822,78.9432,1,out and back,2,4.5,101,i,40.35488,-105.63103,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,78.9432,72.18566208,4856.215637,5310.822
1011,10274329,Twin Owls and Lumpy Ridge Loop,Rocky Mountain National Park,Glen Haven,Colorado,United States,13.132,2574.944,135.9408,1,loop,2,4.5,129,i,40.39651,-105.51303,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,135.9408,124.3042675,2354.528794,2574.944
1012,10250371,Onahu Trail to Granite Falls,Rocky Mountain National Park,Grand Lake,Colorado,United States,13.0612,17380.872,497.7384,3,out and back,2,4.5,81,i,40.30743,-105.84083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.7384,455.131993,15893.069356799999,17380.872
1013,10030653,Lulu City Trail,Rocky Mountain National Park,Grand Lake,Colorado,United States,13.0545,11426.314,251.7648,3,out and back,2,4.5,125,i,40.40174,-105.84865,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,251.7648,230.2137331,10448.22152,11426.314
1014,10038088,Mirror Lake Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,13.0231,20277.684,621.792,3,out and back,1,4.5,26,i,40.51791,-105.77047,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,621.792,568.5666048,18541.914249600002,20277.684
1015,10241603,Old Fall River Road,Rocky Mountain National Park,Estes Park,Colorado,United States,12.9199,16898.07,999.744,1,point to point,3,4.5,83,i,40.40534,-105.62505,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,999.744,914.1659136000001,15451.595207999999,16898.07
1016,10013526,Thunder Lake Trail,Rocky Mountain National Park,Allenspark,Colorado,United States,12.9172,18024.608,680.9232,5,out and back,2,4.5,52,i,40.20782,-105.56621,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.9232,622.6361740799999,16481.70156,18024.608
1017,10002585,North Inlet Trail to Lake Nokoni,Rocky Mountain National Park,Grand Lake,Colorado,United States,12.816,29450.922,887.8824,3,out and back,1,4.5,45,i,40.25655,-105.8147,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,887.8824,811.8796665599999,26929.923076799998,29450.922
1018,10255921,Balcony House Loop Trail,Mesa Verde National Park,Mesa Verde National Park,Colorado,United States,12.7726,643.736,27.7368,1,loop,3,4.5,68,i,37.1624,-108.46512,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7368,25.36252992,588.6321984,643.736
1019,10270326,Bear Lake to Bierstadt Lake via Flat Top Mountain Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,12.6549,7081.096,105.7656,1,point to point,2,4.5,69,i,40.31208,-105.64596,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,105.7656,96.71206464000001,6474.954182,7081.096
1020,10008051,Upper Beaver Meadows Loop Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,12.6267,1770.274,34.7472,1,loop,2,4,109,i,40.37269,-105.61387,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.7472,31.77283968,1618.738546,1770.274
1021,10236189,Chasm View Nature Trail,Black Canyon of the Gunnison National Park,Olathe,Colorado,United States,12.2737,965.604,32.9184,1,loop,1,5,53,i,38.58485,-107.70896,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.9184,30.10058496,882.9482976,965.604
1022,10248242,Forest Canyon Overlook,Rocky Mountain National Park,Estes Park,Colorado,United States,12.262,482.802,6.7056,1,out and back,3,4.5,32,i,40.39574,-105.71147,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7056,6.131600639999999,441.4741488,482.802
1023,10017559,Lion Lake Trail,Rocky Mountain National Park,Allenspark,Colorado,United States,11.8259,19955.816,923.8488,5,out and back,2,5,25,i,40.20776,-105.5665,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,923.8488,844.7673427,18247.598150399997,19955.816
1024,10254185,Emerald Mountain Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,11.5216,2414.01,274.9296,3,out and back,1,4,60,i,40.32801,-105.57666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,274.9296,251.39562623999998,2207.3707440000003,2414.01
1025,10258922,Sand Dunes Loop Trail,Great Sand Dunes National Park and Preserve,Mosca,Colorado,United States,11.4416,8046.7,225.8568,3,loop,1,4.5,44,i,37.74001,-105.51679,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,225.8568,206.5234579,7357.90248,8046.7
1026,10018316,Exclamation Point,Black Canyon of the Gunnison National Park,Crawford,Colorado,United States,11.3623,4667.086,110.9472,1,out and back,2,4.5,54,i,38.58664,-107.70502,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,110.9472,101.4501197,4267.583438,4667.086
1027,10258930,Green Mountain Summit Via North Vista Trail,Black Canyon of the Gunnison National Park,Crawford,Colorado,United States,11.3221,10460.71,373.9896,3,out and back,1,4.5,63,i,38.58674,-107.70492,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,373.9896,341.9760902,9565.273223999999,10460.71
1028,10258323,5 Lake Loop,Rocky Mountain National Park,Estes Park,Colorado,United States,10.9801,19633.948,982.98,7,loop,3,4.5,19,i,40.31226,-105.64641,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,982.98,898.836912,17953.28205,19633.948
1029,10008056,Mesa Verde Point Lookout Trail,Mesa Verde National Park,Mesa Verde National Park,Colorado,United States,10.8043,3379.614,161.8488,3,out and back,2,4.5,61,i,37.30649,-108.42017,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,161.8488,147.9945427,3090.319042,3379.614
1030,10239321,Big Meadows Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,10.7041,11909.116,389.8392,3,loop,2,4,66,i,40.30738,-105.84088,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,389.8392,356.4689645,10889.69567,11909.116
1031,10279359,Bear Lake and Nymph Lake,Rocky Mountain National Park,Estes Park,Colorado,United States,10.5667,2896.812,85.9536,1,loop,2,4.5,26,i,40.31182,-105.64579,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.9536,78.59597183999999,2648.844893,2896.812
1032,10240894,Cow Creek to Gem Lake,Rocky Mountain National Park,Estes Park,Colorado,United States,10.0475,12391.918,433.7304,3,out and back,2,4.5,40,i,40.43138,-105.5018,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.7304,396.60307775999996,11331.16982,12391.918
1033,10235711,East Inlet Trail to Spirit Lake,Rocky Mountain National Park,Grand Lake,Colorado,United States,9.9247,23174.496,721.7664,5,out and back,1,5,24,i,40.23958,-105.79978,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,721.7664,659.9831961599999,21190.75914,23174.496
1034,10263386,Fern and Spruce Lakes,Rocky Mountain National Park,Estes Park,Colorado,United States,9.9148,14323.126,557.784,3,out and back,2,4.5,16,i,40.35479,-105.63134,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,557.784,510.03768959999996,13097.06641,14323.126
1035,10263389,Finch Lake and Pear Lake Trail,Rocky Mountain National Park,Allenspark,Colorado,United States,9.8782,19473.014,826.9224,3,out and back,1,4.5,39,i,40.20847,-105.56085,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,826.9224,756.1378425600001,17806.124001599997,19473.014
1036,10275682,East Inlet Trail to Adams Falls and Campsite,Rocky Mountain National Park,Grand Lake,Colorado,United States,9.8561,7885.766,139.9032,3,out and back,2,4.5,40,i,40.23959,-105.80085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,139.9032,127.9274861,7210.744430399999,7885.766
1037,10272876,Gunnison Point Overlook,Black Canyon of the Gunnison National Park,Crawford,Colorado,United States,9.8415,321.868,23.7744,1,out and back,2,4.5,35,i,38.55479,-107.68639,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.7744,21.73931136,294.3160992,321.868
1038,10265217,Marmot Point Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,9.8002,1287.472,99.9744,3,out and back,1,4.5,38,i,40.44294,-105.74328,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.9744,91.41659136,1177.264397,1287.472
1039,10264634,Holzwarth Historical Site / Never Summer Ranch,Rocky Mountain National Park,Grand Lake,Colorado,United States,9.7464,1931.208,14.9352,1,out and back,3,4,62,i,40.37258,-105.85468,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14.9352,13.65674688,1765.896595,1931.208
1040,10236182,Rim Rock Nature Trail,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,9.5991,2414.01,56.9976,3,out and back,1,4,39,i,38.55407,-107.68605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.9976,52.118605439999996,2207.3707440000003,2414.01
1041,10265442,Irene Lake Trail,Rocky Mountain National Park,Grand Lake,Colorado,United States,9.3496,1287.472,25.908,1,loop,2,4,44,i,40.41372,-105.81899,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.908,23.690275200000002,1177.264397,1287.472
1042,10002501,Soda Canyon Overlook Trail,Mesa Verde National Park,Mesa Verde National Park,Colorado,United States,9.3427,1931.208,17.9832,1,out and back,3,4,76,i,37.16756,-108.46994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.9832,16.44383808,1765.896595,1931.208
1043,10266708,Boulder Brook Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,9.3186,7402.964,452.9328,3,out and back,1,4.5,37,i,40.31994,-105.61996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,452.9328,414.1617523,6769.270282,7402.964
1044,10289369,Odessa Lake via Fern Lake Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,9.3077,14966.862,602.8944,3,out and back,,5,36,i,40.35493,-105.63099,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,602.8944,551.2866394,13685.698612799999,14966.862
1045,10030657,Ute Trail from Poudre Lake to Alpine Ridge,Rocky Mountain National Park,Estes Park,Colorado,United States,9.2145,13518.456,400.812,3,out and back,,4.5,51,i,40.42036,-105.81156,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400.812,366.5024928,12361.27617,13518.456
1046,10344418,"Chapin, Chiquita, Ypsilon",Rocky Mountain National Park,Estes Park,Colorado,United States,9.1322,14323.126,988.7712,5,out and back,1,4.5,37,i,40.43487,-105.73032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,988.7712,904.1323853,13097.06641,14323.126
1047,10017560,Storm Pass Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,9.0981,23174.496,986.9424,3,out and back,2,4,41,i,40.30617,-105.5369,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,986.9424,902.4601306,21190.75914,23174.496
1048,10289234,Bear Lake to Lake Bierstadt,Rocky Mountain National Park,Estes Park,Colorado,United States,9.0967,7081.096,196.9008,3,out and back,2,4.5,38,i,40.31196,-105.6456,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,196.9008,180.0460915,6474.954182,7081.096
1049,10314923,Beaver Ponds,Rocky Mountain National Park,Estes Park,Colorado,United States,9.0569,3701.482,33.8328,1,out and back,2,4.5,20,i,40.35619,-105.61569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.8328,30.936712319999998,3384.635141,3701.482
1050,10028396,East Portal Trailhead: Wind River and Glacier Basin Loop,Rocky Mountain National Park,Estes Park,Colorado,United States,8.9639,9816.974,281.94,3,loop,2,4,49,i,40.32831,-105.57836,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,281.94,257.805936,8976.641026,9816.974
1051,10002944,Onahu Creek Trail,Rocky Mountain National Park,Grand Lake,Colorado,United States,8.8702,12874.72,402.9456,1,loop,1,4,59,i,40.30735,-105.84128,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,402.9456,368.4534566,11772.643967999998,12874.72
1052,10038098,Eugenia Mine,Rocky Mountain National Park,Estes Park,Colorado,United States,8.8658,6115.492,211.836,3,out and back,2,4,37,i,40.27212,-105.55687,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,211.836,193.70283840000002,5592.005885,6115.492
1053,10236179,Upper Sand Creek Lake Trail,Great Sand Dunes National Park and Preserve,Westcliffe,Colorado,United States,8.8522,11909.116,598.932,7,out and back,1,4.5,17,i,37.92438,-105.48759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,598.932,547.6634208,10889.69567,11909.116
1054,10039066,Mesa Verde National Park Scenic Drive,Mesa Verde National Park,Mesa Verde National Park,Colorado,United States,8.8472,24140.1,797.9664,1,point to point,2,4.5,42,i,37.34014,-108.41197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,797.9664,729.6604762,22073.70744,24140.1
1055,10264641,Warner Route,Black Canyon of the Gunnison National Park,Montrose,Colorado,United States,8.7418,6759.228,924.7632,7,out and back,2,4.5,26,i,38.56246,-107.742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924.7632,845.6034701,6180.638083,6759.228
1056,10031837,Mill Creek Basin Trail to Bierstadt Lake,Rocky Mountain National Park,Estes Park,Colorado,United States,8.6946,9977.908,383.7432,3,loop,2,4,30,i,40.3417,-105.60526,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,383.7432,350.89478207999997,9123.799075199999,9977.908
1057,10274038,Mount Lady Washington and Chasm Lake,Rocky Mountain National Park,Estes Park,Colorado,United States,8.6828,15932.466,1219.8096,5,loop,2,4.5,13,i,40.27134,-105.55557,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219.8096,1115.393898,14568.64691,15932.466
1058,10267446,Mummy Mountain Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,8.6158,23818.232,1494.7392,7,loop,2,4.5,6,i,40.40716,-105.6264,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494.7392,1366.789524,21779.39134,23818.232
1059,10268030,Beaver Mountian Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,8.5139,6598.294,256.9464,3,loop,,4.5,45,i,40.37288,-105.61361,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.9464,234.95178815999998,6033.480034,6598.294
1060,10264716,Bible Point,Rocky Mountain National Park,Estes Park,Colorado,United States,8.4439,2092.142,160.9344,1,out and back,1,4,40,i,40.3435,-105.58338,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,160.9344,147.15841536000002,1913.0546447999998,2092.142
